all_UFs	non-NCF RoF	non-RoF EUF	IEF	NCF	avg_sen	bias
00010111011101110001111101111111	False	True	False	False	1.5	22
00010111011101110001111111111111	False	True	False	False	1.4375	23
00010111011101110011011101110111	False	True	False	False	1.4375	21
00010111011101110011011101111111	False	True	False	False	1.5	22
00010111011101110011011111111111	False	True	False	False	1.4375	23
00010111011101110011111101111111	False	True	False	False	1.4375	23
00010111011101110011111111111111	False	True	False	False	1.375	24
00010111011101110101011101110111	False	True	False	False	1.4375	21
00010111011101110101011101111111	False	True	False	False	1.5	22
00010111011101110101011111111111	False	True	False	False	1.4375	23
00010111011101110101111101111111	False	True	False	False	1.4375	23
00010111011101110101111111111111	False	True	False	False	1.375	24
00010111011101110111011101110111	False	True	False	False	1.375	22
00010111011101110111011101111111	False	True	False	False	1.4375	23
00010111011101110111011111111111	False	True	False	False	1.375	24
00010111011101110111111101111111	False	True	False	False	1.375	24
00010111011101110111111111111111	False	True	False	False	1.3125	25
00010111011101111111111111111111	False	True	False	False	1.125	26
00010111011111110001011101111111	False	False	True	False	1.5	22
00010111011111110001011111111111	False	True	False	False	1.4375	23
00010111011111110001111101111111	False	True	False	False	1.4375	23
00010111011111110001111111111111	False	True	False	False	1.375	24
00010111011111110011011101111111	False	True	False	False	1.4375	23
00010111011111110011011111111111	False	True	False	False	1.375	24
00010111011111110011111101111111	False	True	False	False	1.375	24
00010111011111110011111111111111	False	True	False	False	1.3125	25
00010111011111110101011101111111	False	True	False	False	1.4375	23
00010111011111110101011111111111	False	True	False	False	1.375	24
00010111011111110101111101111111	False	True	False	False	1.375	24
00010111011111110101111111111111	False	True	False	False	1.3125	25
00010111011111110111011101111111	False	True	False	False	1.375	24
00010111011111110111011111111111	False	True	False	False	1.3125	25
00010111011111110111111101111111	False	True	False	False	1.3125	25
00010111011111110111111111111111	False	True	False	False	1.25	26
00010111011111111111111111111111	False	True	False	False	1.0625	27
00010111111111110001011111111111	False	False	True	False	1.25	24
00010111111111110001111111111111	False	True	False	False	1.1875	25
00010111111111110011011111111111	False	True	False	False	1.1875	25
00010111111111110011111111111111	False	True	False	False	1.125	26
00010111111111110101011111111111	False	True	False	False	1.1875	25
00010111111111110101111111111111	False	True	False	False	1.125	26
00010111111111110111011111111111	False	True	False	False	1.125	26
00010111111111110111111111111111	False	True	False	False	1.0625	27
00010111111111111111111111111111	False	True	False	False	0.875	28
00011111000111110001111100011111	False	False	True	False	1.25	20
00011111000111110001111100111111	False	False	False	True	1.3125	21
00011111000111110001111101011111	False	False	False	True	1.3125	21
00011111000111110001111101111111	False	True	False	False	1.375	22
00011111000111110001111111111111	True	False	False	False	1.3125	23
00011111000111110011111100111111	False	False	True	False	1.25	22
00011111000111110011111101111111	False	True	False	False	1.3125	23
00011111000111110011111111111111	False	True	False	False	1.25	24
00011111000111110101111101011111	False	False	True	False	1.25	22
00011111000111110101111101111111	False	True	False	False	1.3125	23
00011111000111110101111111111111	False	True	False	False	1.25	24
00011111000111110111111101111111	False	False	True	False	1.25	24
00011111000111110111111111111111	False	True	False	False	1.1875	25
00011111000111111111111111111111	False	False	True	False	1.0	26
00011111001111110001111100111111	False	False	True	False	1.25	22
00011111001111110001111101111111	False	True	False	False	1.3125	23
00011111001111110001111111111111	False	True	False	False	1.25	24
00011111001111110011111100111111	False	False	False	True	1.1875	23
00011111001111110011111101111111	False	True	False	False	1.25	24
00011111001111110011111111111111	False	True	False	False	1.1875	25
00011111001111110101111101111111	False	True	False	False	1.25	24
00011111001111110101111111111111	True	False	False	False	1.1875	25
00011111001111110111111101111111	False	True	False	False	1.1875	25
00011111001111110111111111111111	False	True	False	False	1.125	26
00011111001111111111111111111111	False	False	False	True	0.9375	27
00011111010111110001111101011111	False	False	True	False	1.25	22
00011111010111110001111101111111	False	True	False	False	1.3125	23
00011111010111110001111111111111	False	True	False	False	1.25	24
00011111010111110011111101111111	False	True	False	False	1.25	24
00011111010111110011111111111111	True	False	False	False	1.1875	25
00011111010111110101111101011111	False	False	False	True	1.1875	23
00011111010111110101111101111111	False	True	False	False	1.25	24
00011111010111110101111111111111	False	True	False	False	1.1875	25
00011111010111110111111101111111	False	True	False	False	1.1875	25
00011111010111110111111111111111	False	True	False	False	1.125	26
00011111010111111111111111111111	False	False	False	True	0.9375	27
00011111011111110001111101111111	False	False	True	False	1.25	24
00011111011111110001111111111111	False	True	False	False	1.1875	25
00011111011111110011111101111111	False	True	False	False	1.1875	25
00011111011111110011111111111111	False	True	False	False	1.125	26
00011111011111110101111101111111	False	True	False	False	1.1875	25
00011111011111110101111111111111	False	True	False	False	1.125	26
00011111011111110111111101111111	False	True	False	False	1.125	26
00011111011111110111111111111111	False	True	False	False	1.0625	27
00011111011111111111111111111111	False	True	False	False	0.875	28
00011111111111110001111111111111	False	False	True	False	1.0	26
00011111111111110011111111111111	False	False	False	True	0.9375	27
00011111111111110101111111111111	False	False	False	True	0.9375	27
00011111111111110111111111111111	False	True	False	False	0.875	28
00011111111111111111111111111111	False	False	False	True	0.6875	29
00110011001100110011001100110011	False	False	True	False	1.0	16
00110011001100110011001100110111	False	False	False	True	1.1875	17
00110011001100110011001100111111	False	False	True	False	1.25	18
00110011001100110011001101110111	False	False	True	False	1.25	18
00110011001100110011001101111111	False	False	False	True	1.3125	19
00110011001100110011001111111111	False	False	True	False	1.25	20
00110011001100110011011100110111	False	False	True	False	1.25	18
00110011001100110011011100111111	False	False	False	True	1.3125	19
00110011001100110011011101110111	False	False	False	True	1.3125	19
00110011001100110011011101111111	False	True	False	False	1.375	20
00110011001100110011011111111111	False	False	False	True	1.3125	21
00110011001100110011111100111111	False	False	True	False	1.25	20
00110011001100110011111101111111	False	False	False	True	1.3125	21
00110011001100110011111111111111	False	False	True	False	1.25	22
00110011001100110111011101110111	False	False	True	False	1.25	20
00110011001100110111011101111111	False	False	False	True	1.3125	21
00110011001100110111011111111111	False	False	True	False	1.25	22
00110011001100110111111101111111	False	False	True	False	1.25	22
00110011001100110111111111111111	False	False	False	True	1.1875	23
00110011001100111111111111111111	False	False	True	False	1.0	24
00110011001101110011001100110111	False	False	True	False	1.25	18
00110011001101110011001100111111	False	False	False	True	1.3125	19
00110011001101110011001101110111	False	False	False	True	1.3125	19
00110011001101110011001101111111	False	True	False	False	1.375	20
00110011001101110011001111111111	False	False	False	True	1.3125	21
00110011001101110011011100110111	False	False	False	True	1.3125	19
00110011001101110011011100111111	False	True	False	False	1.375	20
00110011001101110011011101110111	False	True	False	False	1.375	20
00110011001101110011011101111111	False	True	False	False	1.4375	21
00110011001101110011011111111111	False	True	False	False	1.375	22
00110011001101110011111100111111	False	False	False	True	1.3125	21
00110011001101110011111101111111	False	True	False	False	1.375	22
00110011001101110011111111111111	False	True	False	False	1.3125	23
00110011001101110111011101110111	False	False	False	True	1.3125	21
00110011001101110111011101111111	False	True	False	False	1.375	22
00110011001101110111011111111111	False	True	False	False	1.3125	23
00110011001101110111111101111111	False	True	False	False	1.3125	23
00110011001101110111111111111111	False	True	False	False	1.25	24
00110011001101111111111111111111	False	False	False	True	1.0625	25
00110011001111110011001100111111	False	False	True	False	1.25	20
00110011001111110011001101111111	False	False	False	True	1.3125	21
00110011001111110011001111111111	False	False	True	False	1.25	22
00110011001111110011011100111111	False	False	False	True	1.3125	21
00110011001111110011011101111111	False	True	False	False	1.375	22
00110011001111110011011111111111	False	True	False	False	1.3125	23
00110011001111110011111100111111	False	False	True	False	1.25	22
00110011001111110011111101111111	False	True	False	False	1.3125	23
00110011001111110011111111111111	False	False	True	False	1.25	24
00110011001111110111011101111111	True	False	False	False	1.3125	23
00110011001111110111011111111111	False	True	False	False	1.25	24
00110011001111110111111101111111	False	True	False	False	1.25	24
00110011001111110111111111111111	False	True	False	False	1.1875	25
00110011001111111111111111111111	False	False	True	False	1.0	26
00110011011101110011001101110111	False	False	True	False	1.25	20
00110011011101110011001101111111	False	False	False	True	1.3125	21
00110011011101110011001111111111	False	False	True	False	1.25	22
00110011011101110011011101110111	False	False	False	True	1.3125	21
00110011011101110011011101111111	False	True	False	False	1.375	22
00110011011101110011011111111111	False	True	False	False	1.3125	23
00110011011101110011111101111111	True	False	False	False	1.3125	23
00110011011101110011111111111111	False	True	False	False	1.25	24
00110011011101110111011101110111	False	False	True	False	1.25	22
00110011011101110111011101111111	False	True	False	False	1.3125	23
